INCOME, QUALITY, VOLUME
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
3.859353357192319632e+07, 7.404033645976173401e+09, 3.122484829594240728e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.491471645268748701e+07, 6.859024557859928131e+09, 2.807540127757095615e+04
5.440902298846159130e+07, 6.859207316431518555e+09, 2.821929679779346770e+04
5.382504978550473601e+07, 6.877310706662206650e+09, 2.837860232130536679e+04
5.314953410272919387e+07, 6.907443266407653809e+09, 2.855955547534006109e+04
5.235415104505427927e+07, 6.945329717445842743e+09, 2.876612496112228109e+04
5.137999996768906713e+07, 6.967789322764523506e+09, 2.899876366025703101e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865169624129588902e+07, 7.023401874515606880e+09, 2.959966972347600313e+04
4.660575338369735330e+07, 7.093495746762826920e+09, 3.000236985482914315e+04
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
3.859341015873719007e+07, 7.404241555291695595e+09, 3.122483974666555514e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.491471645268748701e+07, 6.859024557859928131e+09, 2.807540127757095615e+04
5.440895443950989842e+07, 6.857731557510118484e+09, 2.821924067343095521e+04
5.382504978550473601e+07, 6.877310706662206650e+09, 2.837860232130536679e+04
5.314917867551535368e+07, 6.907618981242574692e+09, 2.855965293686055156e+04
5.235376072486998886e+07, 6.943992598440017700e+09, 2.876617167921637883e+04
5.137999996768906713e+07, 6.967789322764523506e+09, 2.899876366025703101e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.660579087359797210e+07, 7.093644587332246780e+09, 3.000237027781729194e+04
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
3.859353357192319632e+07, 7.404033645976173401e+09, 3.122484829594240728e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.491445425929760188e+07, 6.859261365823537827e+09, 2.807536729110316810e+04
5.440888805461616069e+07, 6.859750802776506424e+09, 2.821934459408383191e+04
5.382523496436274052e+07, 6.877129650131964684e+09, 2.837855355030602732e+04
5.314917867551535368e+07, 6.907618981242574692e+09, 2.855965293686055156e+04
5.235369246369711310e+07, 6.945272006922811508e+09, 2.876612670504512062e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.660579087359797210e+07, 7.093644587332246780e+09, 3.000237027781729194e+04
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
3.859353357192319632e+07, 7.404033645976173401e+09, 3.122484829594240728e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.491457490403320640e+07, 6.859788117408413887e+09, 2.807536095380325787e+04
5.440880692871140689e+07, 6.859553902207570076e+09, 2.821932515312670876e+04
5.382523496436274052e+07, 6.877129650131964684e+09, 2.837855355030602732e+04
5.314929187507236749e+07, 6.910411467700152397e+09, 2.855957345847210308e+04
5.235369246369711310e+07, 6.945272322688736916e+09, 2.876612706483505826e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865161469153128564e+07, 7.023285087970081329e+09, 2.959969931892320164e+04
4.660579087359797210e+07, 7.093644587332246780e+09, 3.000237027781729194e+04
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
3.859353357192319632e+07, 7.404033645976173401e+09, 3.122484829594240728e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.355302000508747995e+07, 7.627161792663736343e+09, 2.562474954962307311e+04
5.334319461512324214e+07, 7.594795972555316925e+09, 2.610431245836496964e+04
5.309567459039626271e+07, 7.556575591108197212e+09, 2.658911343221247444e+04
5.279606664357218891e+07, 7.510374924696640015e+09, 2.707935374218404831e+04
5.243389561003820598e+07, 7.454542549590567589e+09, 2.758019227253524514e+04
5.197645590391942114e+07, 7.383903452639320374e+09, 2.809120021880480999e+04
5.136006432818088681e+07, 7.288761601858296394e+09, 2.861019193685610298e+04
5.043587771771571040e+07, 7.146164825677657127e+09, 2.912926597670503179e+04
4.865160018686660379e+07, 7.021539589702287674e+09, 2.959966555451828026e+04
4.574198711598751694e+07, 7.134649707732230186e+09, 3.015778520804910659e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.462592455368304998e+07, 7.462190847075859070e+09, 2.641048442823247387e+04
5.440863138855244964e+07, 7.419928542898908615e+09, 2.681362890968501597e+04
5.415315680656971782e+07, 7.370221052464019775e+09, 2.722277283099121632e+04
5.384332035051874816e+07, 7.309947446074918747e+09, 2.763698420534645265e+04
5.344713149962751567e+07, 7.232906852732225418e+09, 2.805229383226840218e+04
5.291127419168721139e+07, 7.128688519763697624e+09, 2.846455691492174810e+04
5.205049303621426970e+07, 6.961353530669411659e+09, 2.884003520478896098e+04
5.061255447548992187e+07, 6.970394274499124527e+09, 2.917631339837378619e+04
4.865167116330879927e+07, 7.023222924811302185e+09, 2.959967810231630938e+04
4.574187352500984818e+07, 7.134393612575013161e+09, 3.015776563574019747e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.537439393172015995e+07, 7.307260380183498383e+09, 2.695855263929622743e+04
5.514707143799220026e+07, 7.253905146375146866e+09, 2.730519295805413276e+04
5.487213019533168525e+07, 7.189377299784400940e+09, 2.765354576349516719e+04
5.450962452130761743e+07, 7.104316453449189186e+09, 2.799205193408350533e+04
5.398809567460164428e+07, 6.981936820007534981e+09, 2.830440169084579247e+04
5.314923945304283500e+07, 6.909593915049126625e+09, 2.855961016422501780e+04
5.205089133238907903e+07, 6.950271513320503235e+09, 2.884012086117257786e+04
5.061257524208571017e+07, 6.970394274499124527e+09, 2.917630968786628000e+04
4.865177799346626550e+07, 7.023247184903510094e+09, 2.959967008451496804e+04
4.574195027910681069e+07, 7.135050266959209442e+09, 3.015779685432021870e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.590939989765233546e+07, 7.153603426262173653e+09, 2.734982273703442115e+04
5.564454235591518134e+07, 7.081023318556261063e+09, 2.763642618991265408e+04
5.528823626516367495e+07, 6.983066901877543449e+09, 2.790283209603657087e+04
5.475381292927106470e+07, 6.859219989062218666e+09, 2.812192351517333009e+04
5.402922601395682245e+07, 6.869354256747830391e+09, 2.832352514292548221e+04
5.314923945304283500e+07, 6.909593915049126625e+09, 2.855961016422501780e+04
5.205089133238907903e+07, 6.950271513320503235e+09, 2.884012086117257786e+04
5.061257524208571017e+07, 6.970394274499124527e+09, 2.917630968786628000e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.623712431982437521e+07, 6.977945596173410416e+09, 2.759012245619626265e+04
5.586573449968945980e+07, 6.861341510777521133e+09, 2.778345841488605947e+04
5.535581263559471816e+07, 6.848331731409314156e+09, 2.794332595052288161e+04
5.475386612503725290e+07, 6.858852408681160927e+09, 2.812189162806563399e+04
5.402922601395682245e+07, 6.869354256747830391e+09, 2.832352514292548221e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.205085038342139125e+07, 6.950989779144620895e+09, 2.884015938692415148e+04
5.061257524208571017e+07, 6.970394274499124527e+09, 2.917630968786628000e+04
4.865161469153128564e+07, 7.023285087970081329e+09, 2.959969931892320164e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.630210492517403513e+07, 6.843130671346760750e+09, 2.763779968150745481e+04
5.586688795535213500e+07, 6.841986527773817062e+09, 2.778412925707239629e+04
5.535578670257087797e+07, 6.848331188290420532e+09, 2.794332721989464699e+04
5.475386612503725290e+07, 6.858852408681160927e+09, 2.812189162806563399e+04
5.402922601395682245e+07, 6.869354256747830391e+09, 2.832352514292548221e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.205085038342139125e+07, 6.950989779144620895e+09, 2.884015938692415148e+04
5.061257524208571017e+07, 6.970394274499124527e+09, 2.917630968786628000e+04
4.865172043235614896e+07, 7.023661924430091858e+09, 2.959967415126092601e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.630212677630110830e+07, 6.841808083417146683e+09, 2.763776978538959156e+04
5.586655783632929623e+07, 6.838473960392554283e+09, 2.778411956382396966e+04
5.535581263559471816e+07, 6.848331731409314156e+09, 2.794332595052288161e+04
5.475386612503725290e+07, 6.858852408681160927e+09, 2.812189162806563399e+04
5.402922601395682245e+07, 6.869354256747830391e+09, 2.832352514292548221e+04
5.314917867551535368e+07, 6.907618981242574692e+09, 2.855965293686055156e+04
5.205107786275667697e+07, 6.955601072763211250e+09, 2.884014635593200728e+04
5.061252951859995723e+07, 6.971755139623456001e+09, 2.917631295488729666e+04
4.865161469153128564e+07, 7.023285087970081329e+09, 2.959969931892320164e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.630212677630110830e+07, 6.841808083417146683e+09, 2.763776978538959156e+04
5.586663495305390656e+07, 6.840595870398426056e+09, 2.778414905001600346e+04
5.535578670257087052e+07, 6.848331075253394127e+09, 2.794332620916099040e+04
5.475383523734119534e+07, 6.859082577206524849e+09, 2.812189026870181988e+04
5.402922601395682245e+07, 6.869354256747830391e+09, 2.832352514292548221e+04
5.314917867551535368e+07, 6.907618981242574692e+09, 2.855965293686055156e+04
5.205107786275667697e+07, 6.955601072763211250e+09, 2.884014635593200728e+04
5.061252951859995723e+07, 6.971755139623456001e+09, 2.917631295488729666e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.630212677630110830e+07, 6.841808083417146683e+09, 2.763776978538959156e+04
5.586663495305390656e+07, 6.840595870398426056e+09, 2.778414905001600346e+04
5.535581263559471816e+07, 6.848331731409314156e+09, 2.794332595052288161e+04
5.475386612503725290e+07, 6.858852408681160927e+09, 2.812189162806563399e+04
5.402914202750970423e+07, 6.869759878044911385e+09, 2.832353977584711538e+04
5.314930616759343445e+07, 6.912961281648588181e+09, 2.855968761025354615e+04
5.205111540195006132e+07, 6.954815450276114464e+09, 2.884014654830879226e+04
5.061252951859995723e+07, 6.971755139623456001e+09, 2.917631295488729666e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.630195935418314487e+07, 6.842402732261278152e+09, 2.763778010861455914e+04
5.586668796957297623e+07, 6.841137984277219772e+09, 2.778417015404806807e+04
5.535581263559471816e+07, 6.848331415643387794e+09, 2.794332559073294397e+04
5.475386612503725290e+07, 6.858852408681160927e+09, 2.812189162806563399e+04
5.402922601395682245e+07, 6.869354256747830391e+09, 2.832352514292548221e+04
5.314930616759343445e+07, 6.912961281648588181e+09, 2.855968761025354615e+04
5.205090754685840756e+07, 6.955567111937495232e+09, 2.884013267565888964e+04
5.061252951859995723e+07, 6.971755139623456001e+09, 2.917631295488729666e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.630195935418314487e+07, 6.842402732261278152e+09, 2.763778010861455914e+04
5.586678865471536666e+07, 6.840927375753823280e+09, 2.778414889361770111e+04
5.535581263559471816e+07, 6.848331731409314156e+09, 2.794332595052288161e+04
5.475366634883545339e+07, 6.859104472020483017e+09, 2.812195882039185744e+04
5.402914043185010552e+07, 6.869418128163718224e+09, 2.832354775701753169e+04
5.314930616759343445e+07, 6.912961281648588181e+09, 2.855968761025354615e+04
5.205099549980109185e+07, 6.955617451527969360e+09, 2.884018697194580818e+04
5.061252951859995723e+07, 6.971755139623456001e+09, 2.917631295488729666e+04
4.865149558971840888e+07, 7.022632541539328575e+09, 2.959965161679615630e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.630195935418314487e+07, 6.842402416495351791e+09, 2.763777974882461785e+04
5.586660737191908062e+07, 6.841383094044960022e+09, 2.778415819435760932e+04
5.535581263559471816e+07, 6.848331731409314156e+09, 2.794332595052288161e+04
5.475366634883545339e+07, 6.859104472020483017e+09, 2.812195882039185744e+04
5.402922601395682245e+07, 6.869354256747830391e+09, 2.832352514292548221e+04
5.314930616759343445e+07, 6.912961281648588181e+09, 2.855968761025354615e+04
5.205097241140238941e+07, 6.955396780900706291e+09, 2.884019105322705218e+04
5.061252951859995723e+07, 6.971755139623456001e+09, 2.917631295488729666e+04
4.865161756516867131e+07, 7.023391891271371841e+09, 2.959968050644028699e+04
4.574209946732292324e+07, 7.137114742271812439e+09, 3.015779504680906030e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
1.883399177606844530e+07, 8.262279578269649506e+09, 3.243609778466646458e+04
5.610686087834438682e+07, 7.500614263547286987e+09, 2.502426462799196815e+04
5.595083204273589700e+07, 7.464486488831150055e+09, 2.554222798370609598e+04
5.575687712658242881e+07, 7.419589149694289207e+09, 2.605733828211942455e+04
5.551537665085031092e+07, 7.363660059998024940e+09, 2.657307814309933019e+04
5.521623932411812991e+07, 7.294405993977788925e+09, 2.709685909649759196e+04
5.482668258649356663e+07, 7.204271731364705086e+09, 2.762632170496751496e+04
5.424590475355622172e+07, 7.069817369379608154e+09, 2.813798433999145345e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.137955789535981417e+07, 6.955362577292285919e+09, 2.899865320037914353e+04
4.865170820732848346e+07, 7.023002425381250381e+09, 2.959967295167206976e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.693496577579405159e+07, 7.335583395487792969e+09, 2.593385351947649178e+04
5.676319404489462078e+07, 7.285466361617085457e+09, 2.635343766317605332e+04
5.655862226261384785e+07, 7.225751949474215508e+09, 2.677777122375140607e+04
5.629918116126871854e+07, 7.150090482706204414e+09, 2.719932195192123254e+04
5.593663045138364285e+07, 7.044322262410901070e+09, 2.760051687134354506e+04
5.535373581135908514e+07, 6.874356043228656769e+09, 2.794210414261611368e+04
5.440870426116973162e+07, 6.857727407448675156e+09, 2.821934907277431194e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.137955789535981417e+07, 6.955362577292285919e+09, 2.899865320037914353e+04
4.865167572120320797e+07, 7.023308666712906837e+09, 2.959969438663883193e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.748654369628787786e+07, 7.172983517127920151e+09, 2.653964456307646833e+04
5.729872846348905563e+07, 7.106888606150024414e+09, 2.688805842997565196e+04
5.704981825721316040e+07, 7.019272452272940636e+09, 2.721928937425880576e+04
5.667407149615431577e+07, 6.886993816173218727e+09, 2.749876381169935121e+04
5.609259289632055163e+07, 6.841176754970405579e+09, 2.770944103481849743e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440902298846159130e+07, 6.859207316431518555e+09, 2.821929679779346770e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.137987278208443522e+07, 6.966454658252480507e+09, 2.899875278641837576e+04
4.865161469153128564e+07, 7.023285087970081329e+09, 2.959969931892320164e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.782941461646992713e+07, 6.990900445925393105e+09, 2.691631359857501593e+04
5.755953698047225177e+07, 6.879638461959411621e+09, 2.714856904207966363e+04
5.716217291610266268e+07, 6.843908800125899315e+09, 2.732021149768839678e+04
5.668006746644351631e+07, 6.831299805668943405e+09, 2.750344166484951711e+04
5.609251282717189938e+07, 6.841491149697324753e+09, 2.770946085437538932e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440882146358294785e+07, 6.859581031543650627e+09, 2.821935417963983855e+04
5.314917867551535368e+07, 6.907618981242574692e+09, 2.855965293686055156e+04
5.137994212172765285e+07, 6.967669110358700752e+09, 2.899876668262485691e+04
4.865165825323927402e+07, 7.022420744719806671e+09, 2.959967991186268409e+04
4.360041850235594809e+07, 7.221193055429668427e+09, 3.051352074298647494e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790790703954643011e+07, 6.837295539455945969e+09, 2.700236066207957629e+04
5.756488531249433756e+07, 6.839213766363587379e+09, 2.715392328479801290e+04
5.716217291610266268e+07, 6.843908800125899315e+09, 2.732021149768839678e+04
5.668006746644351631e+07, 6.831299805668943405e+09, 2.750344166484951711e+04
5.609251872331408411e+07, 6.841575711087260246e+09, 2.770946787371272148e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440882025498072058e+07, 6.859742869954586029e+09, 2.821934254548804165e+04
5.314930616759343445e+07, 6.912961281648588181e+09, 2.855968761025354615e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865167572120320052e+07, 7.023308709477429390e+09, 2.959968827600518489e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790785175085774064e+07, 6.837870738392277718e+09, 2.700239105343380288e+04
5.756488531249433756e+07, 6.839213766363587379e+09, 2.715392328479801290e+04
5.716237559121195972e+07, 6.843957830680585861e+09, 2.732019016293444292e+04
5.667996868294784427e+07, 6.831600422765176773e+09, 2.750347492262093874e+04
5.609252190007366240e+07, 6.841958621609005928e+09, 2.770948141193588162e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440882146358294785e+07, 6.859581031543650627e+09, 2.821935417963983855e+04
5.314930616759343445e+07, 6.912961281648588181e+09, 2.855968761025354615e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865165825323926657e+07, 7.022421200497370720e+09, 2.959967932054389530e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790790703954643011e+07, 6.837295539455945969e+09, 2.700236066207957629e+04
5.756514836994385719e+07, 6.839723067057855606e+09, 2.715391161331306648e+04
5.716217500621009618e+07, 6.844113144139231682e+09, 2.732018486005406885e+04
5.667996868294784427e+07, 6.831600404722214699e+09, 2.750347574428709413e+04
5.609265654419246316e+07, 6.842250206503083229e+09, 2.770945038679435311e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440888805461616069e+07, 6.859750802776506424e+09, 2.821934459408383191e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865168306416247040e+07, 7.023419121874939919e+09, 2.959968724516975271e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790772257304071635e+07, 6.837440530198303223e+09, 2.700229345564816322e+04
5.756514836994385719e+07, 6.839723067057855606e+09, 2.715391161331306648e+04
5.716236992614785582e+07, 6.844830691614193916e+09, 2.732020040337541286e+04
5.668001391798830032e+07, 6.834984144483830452e+09, 2.750353005154248604e+04
5.609243500729474425e+07, 6.841513361698497772e+09, 2.770942061212744011e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440877065717604011e+07, 6.859674296239259720e+09, 2.821931414470826712e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865167572120320052e+07, 7.023308553675880432e+09, 2.959969337590517534e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790796626214680076e+07, 6.837774101500227928e+09, 2.700234358054410768e+04
5.756514836994385719e+07, 6.839723067057855606e+09, 2.715391161331306648e+04
5.716214897281176597e+07, 6.844966093357789040e+09, 2.732022455660727064e+04
5.668001391798830032e+07, 6.834984144483830452e+09, 2.750353005154248604e+04
5.609243500729474425e+07, 6.841513361698497772e+09, 2.770942061212744011e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440877065717604011e+07, 6.859674296239259720e+09, 2.821931414470826712e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
4.360045746340768039e+07, 7.222189870022663116e+09, 3.051353333466821641e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790778027437851578e+07, 6.837846708224273682e+09, 2.700243054685815514e+04
5.756492006641229987e+07, 6.839850041622495651e+09, 2.715401197221297843e+04
5.716217291610266268e+07, 6.843908818168860435e+09, 2.732021067602223775e+04
5.668006569231681526e+07, 6.837853619435474396e+09, 2.750354638630261252e+04
5.609254677305234224e+07, 6.843316529583781242e+09, 2.770949243412584474e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440882146358294785e+07, 6.859581031543650627e+09, 2.821935417963983855e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
4.360041850235594809e+07, 7.221192252788263321e+09, 3.051351792923659741e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790778027437851578e+07, 6.837846708224273682e+09, 2.700243054685815514e+04
5.756492006641229987e+07, 6.839850041622495651e+09, 2.715401197221297843e+04
5.716217291610266268e+07, 6.843908818168860435e+09, 2.732021067602223775e+04
5.668006569231681526e+07, 6.837853619435474396e+09, 2.750354638630261252e+04
5.609246654646905512e+07, 6.842804777804652214e+09, 2.770944229889037524e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440882181788109988e+07, 6.862489909654879570e+09, 2.821938491467990752e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865167572120320797e+07, 7.023308666712906837e+09, 2.959969438663883193e+04
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.790789076587413251e+07, 6.837858957110925674e+09, 2.700238174865206020e+04
5.756485467814061046e+07, 6.839492559121829033e+09, 2.715390492097225069e+04
5.716213338345209509e+07, 6.844880686107388496e+09, 2.732025137379756779e+04
5.668009712818785757e+07, 6.839292540797548294e+09, 2.750357416779322375e+04
5.609254677305234224e+07, 6.843317040034386635e+09, 2.770949828560361493e+04
5.535590354639478028e+07, 6.848405984387960434e+09, 2.794330675353625338e+04
5.440882181788109988e+07, 6.862489909654879570e+09, 2.821938491467990752e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
5.138021375012243539e+07, 6.968701552572436333e+09, 2.899873288447589221e+04
4.865167572120320797e+07, 7.023308666712906837e+09, 2.959969438663883193e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
1.889351223330329731e+07, 8.256787765124775887e+09, 3.243608324814079242e+04
5.909604947801350802e+07, 7.322416412030541420e+09, 2.417884760454180650e+04
5.900937536240656674e+07, 7.282315846251621246e+09, 2.475646676935949654e+04
5.888780721547362953e+07, 7.226024671744255066e+09, 2.530591238794843957e+04
5.873314880015195161e+07, 7.154422720279571533e+09, 2.585107773061536136e+04
5.852106316996439546e+07, 7.056147384760616302e+09, 2.637745566429211613e+04
5.819043446923591197e+07, 6.903125587242186546e+09, 2.684696842647224912e+04
5.756493544448895752e+07, 6.839765632853527069e+09, 2.715399987969067661e+04
5.667996279721085727e+07, 6.831611179800113678e+09, 2.750349247421174732e+04
5.535585902102556080e+07, 6.848402679412915230e+09, 2.794331843803745141e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.957287046227064729e+07, 7.147644419858698845e+09, 2.522632032395923670e+04
5.945605927259590477e+07, 7.079467793621773720e+09, 2.564850144520652975e+04
5.930149566242650151e+07, 6.989318580161596298e+09, 2.604947083748479417e+04
5.907018123943414539e+07, 6.854364885775741577e+09, 2.638951938570913262e+04
5.868881988219060749e+07, 6.841476950976833344e+09, 2.661212452683458469e+04
5.820352380043215305e+07, 6.838120684887996674e+09, 2.686273634460018366e+04
5.756493544448895752e+07, 6.839765632853527069e+09, 2.715399987969067661e+04
5.667996279721085727e+07, 6.831611495566040039e+09, 2.750349283400168861e+04
5.535581158020047843e+07, 6.850052806626585960e+09, 2.794333560374582521e+04
5.314938933931301534e+07, 6.912755010484025002e+09, 2.855967316039348225e+04
4.865171652125879377e+07, 7.023688024424079895e+09, 2.959968314393638502e+04
1.898365109556689858e+07, 8.251664359955486298e+09, 3.243603984210522685e+04
5.983019064738525450e+07, 6.933235802399802208e+09, 2.579152298065400464e+04
5.963898228573079407e+07, 6.829035570358120918e+09, 2.601372133329189455e+04
5.938048360512268543e+07, 6.833656331666416168e+09, 2.619153543090992025e+04
5.907128793056610972e+07, 6.840217497240905762e+09, 2.639130781646456307e+04
